Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2277.0;2277.0;true;12;5200;722
2;2277.0;2277.0;true;5;2400;457
3;2277.0;2277.0;true;9;4000;589
4;2277.0;2277.0;true;11;4800;628
5;2277.0;2277.0;true;9;4000;626
6;2277.0;2277.0;true;9;4000;599
7;2277.0;2277.0;true;13;5600;730
8;2277.0;2277.0;true;5;2400;455
9;2277.0;2277.0;true;11;4800;688
10;2277.0;2277.0;true;20;8400;943
11;2277.0;2277.0;true;7;3200;694
12;2277.0;2277.0;true;3;1600;357
13;2277.0;2277.0;true;15;6400;882
14;2277.0;2277.0;true;16;6800;1033
15;2277.0;2277.0;true;13;5600;736
16;2277.0;2277.0;true;5;2400;442
17;2277.0;2277.0;true;4;2000;583
18;2277.0;2277.0;true;11;4800;1314
19;2277.0;2277.0;true;9;4000;619
20;2277.0;2277.0;true;0;400;147
21;2277.0;2277.0;true;5;2400;452
22;2277.0;2277.0;true;0;400;237
23;2277.0;2277.0;true;14;6000;715
24;2277.0;2277.0;true;6;2800;510
25;2277.0;2277.0;true;4;2000;618
26;2277.0;2277.0;true;33;13600;1154
27;2277.0;2277.0;true;11;4800;638
28;2277.0;2277.0;true;19;8000;906
29;2277.0;2277.0;true;6;2800;488
30;2277.0;2277.0;true;3;1600;321
