Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;3535;3535;true;126;50800;2535
4;3535;3535;true;29;12000;1234
5;3535;3535;true;130;52400;2657
6;3535;3535;true;51;20800;1849
11;3535;3535;true;140;56400;2701
12;3535;3535;true;162;65200;3069
13;3535;3535;true;79;32000;2004
14;3535;3535;true;38;15600;1376
15;3535;3535;true;248;99600;4525
16;3535;3535;true;58;23600;2635
26;3535;3535;true;60;24400;1860
28;3535;3535;true;48;19600;1570
30;3535;3535;true;77;31200;2060
1;3535;3457;false;999;400000;13129
3;3535;3457;false;999;400000;13039
7;3535;3457;false;999;400000;13597
8;3535;3457;false;999;400000;13755
9;3535;3457;false;999;400000;13294
10;3535;3457;false;999;400000;13066
17;3535;3457;false;999;400000;13149
18;3535;3457;false;999;400000;14700
19;3535;3457;false;999;400000;14580
20;3535;3457;false;999;400000;16203
21;3535;3457;false;999;400000;15386
22;3535;3457;false;999;400000;14567
23;3535;3457;false;999;400000;12832
24;3535;3457;false;999;400000;12653
25;3535;3457;false;999;400000;13641
27;3535;3457;false;999;400000;13636
29;3535;3457;false;999;400000;13603
mean;3535;3490,8;#¡DIV/0!;607,6333333;243453,3333;8830,166667
sd;0;39,31254077;#¡DIV/0!;456,9734379;182789,3752;5867,038071
