Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;4653;4625;false;751;300049;24272
2;4653;4625;false;751;300049;24817
3;4653;4625;false;751;300049;25491
5;4653;4625;false;751;300049;24085
6;4653;4625;false;751;300049;24437
7;4653;4625;false;751;300049;31217
8;4653;4625;false;751;300049;23596
9;4653;4625;false;751;300049;23834
10;4653;4625;false;751;300049;24577
11;4653;4625;false;751;300049;36033
12;4653;4625;false;751;300049;24770
13;4653;4625;false;751;300049;23979
14;4653;4625;false;751;300049;25495
15;4653;4625;false;751;300049;25396
16;4653;4625;false;751;300049;24524
17;4653;4625;false;751;300049;23927
18;4653;4625;false;751;300049;25418
19;4653;4625;false;751;300049;25154
20;4653;4625;false;751;300049;25710
22;4653;4625;false;751;300049;25213
23;4653;4625;false;751;300049;25347
24;4653;4625;false;751;300049;24966
25;4653;4625;false;751;300049;33166
26;4653;4625;false;751;300049;24581
27;4653;4625;false;751;300049;24315
28;4653;4625;false;751;300049;24077
29;4653;4625;false;751;300049;27046
30;4653;4625;false;751;300049;25188
4;4653;4594;false;751;300049;24097
21;4653;4594;false;751;300049;24547
mean;4653;4622,9333333333;#DIV/0!;751;300049;25642,5
sd;0;7,8649520828;#DIV/0!;0;0;2820,0596074649
