Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;3279;3279;true;162;65200;2231
2;3279;3279;true;81;32800;1580
3;3279;3279;true;136;54800;3491
5;3279;3279;true;62;25200;1295
6;3279;3279;true;42;17200;1428
7;3279;3279;true;67;27200;2658
8;3279;3279;true;283;113600;4111
11;3279;3279;true;36;14800;1226
12;3279;3279;true;848;339600;7187
14;3279;3279;true;570;228400;4847
16;3279;3279;true;462;185200;4594
17;3279;3279;true;11;4800;760
18;3279;3279;true;23;9600;918
19;3279;3279;true;86;34800;1526
20;3279;3279;true;1233;493600;10674
23;3279;3279;true;398;159600;4586
24;3279;3279;true;64;26000;1715
25;3279;3279;true;82;33200;1838
26;3279;3279;true;89;36000;1937
27;3279;3279;true;24;10000;1104
28;3279;3279;true;39;16000;1261
29;3279;3279;true;637;255200;6223
30;3279;3279;true;23;9600;1045
4;3279;3266;false;1999;800000;14987
10;3279;3266;false;1999;800000;18702
9;3279;3244;false;1999;800000;15123
13;3279;3244;false;1999;800000;14708
15;3279;3244;false;1999;800000;15225
22;3279;3244;false;1999;800000;15621
21;3279;3236;false;1999;800000;15978
mean;3279;3272,033333;#¡DIV/0!;648,3666667;259746,6667;5952,633333
