Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
6;13099;12916;false;749;300000;65647
1;13099;12829;false;749;300000;61373
2;13099;12808;false;749;300000;71509
15;13099;12808;false;749;300000;71842
16;13099;12808;false;749;300000;70791
22;13099;12808;false;749;300000;71726
24;13099;12808;false;749;300000;75706
10;13099;12795;false;749;300000;62083
4;13099;12786;false;749;300000;69983
7;13099;12786;false;749;300000;67935
9;13099;12786;false;749;300000;69504
11;13099;12786;false;749;300000;70990
12;13099;12786;false;749;300000;75299
14;13099;12786;false;749;300000;73042
17;13099;12786;false;749;300000;81390
18;13099;12786;false;749;300000;73481
19;13099;12786;false;749;300000;76896
21;13099;12786;false;749;300000;74418
23;13099;12786;false;749;300000;73545
25;13099;12786;false;749;300000;72198
26;13099;12786;false;749;300000;76883
27;13099;12786;false;749;300000;73773
28;13099;12786;false;749;300000;77850
30;13099;12786;false;749;300000;75799
5;13099;12776;false;749;300000;70014
8;13099;12776;false;749;300000;72558
13;13099;12776;false;749;300000;71969
20;13099;12776;false;749;300000;77022
29;13099;12776;false;749;300000;75340
3;13099;12475;false;749;300000;69804
mean;13099;12783,7;#DIV/0!;749;300000;72345,6666666667
sd;0;63,87279924;#DIV/0!;0;0;4343,4908361453
