Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
10;9770;9419;false;749;300000;68837
27;9770;9419;false;749;300000;69275
6;9770;9413;false;749;300000;72781
13;9770;9413;false;749;300000;72941
22;9770;9392;false;749;300000;64292
18;9770;9386;false;749;300000;54087
20;9770;9377;false;749;300000;56369
28;9770;9377;false;749;300000;62208
12;9770;9360;false;749;300000;62750
30;9770;9354;false;749;300000;73981
3;9770;9332;false;749;300000;61874
15;9770;9332;false;749;300000;68893
16;9770;9332;false;749;300000;63373
23;9770;9332;false;749;300000;61219
24;9770;9332;false;749;300000;61586
7;9770;9328;false;749;300000;61134
17;9770;9239;false;749;300000;67603
14;9770;9229;false;749;300000;55761
25;9770;9229;false;749;300000;57702
1;9770;9228;false;749;300000;66521
2;9770;9228;false;749;300000;68520
4;9770;9228;false;749;300000;66855
5;9770;9228;false;749;300000;65714
8;9770;9228;false;749;300000;74255
9;9770;9228;false;749;300000;68545
11;9770;9228;false;749;300000;64275
21;9770;9228;false;749;300000;65369
26;9770;9228;false;749;300000;91803
29;9770;9228;false;749;300000;68291
19;9770;9151;false;749;300000;68558
mean;9770;9300,8666666667;#DIV/0!;749;300000;66179,0666666667
sd;0;79,181038018;#DIV/0!;0;0;7133,6924275283
