Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;12985;12780;false;751;300049;18275
6;12985;12780;false;751;300049;19776
8;12985;12780;false;751;300049;19973
18;12985;12780;false;751;300049;19668
19;12985;12780;false;751;300049;18582
20;12985;12780;false;751;300049;19235
24;12985;12780;false;751;300049;20807
26;12985;12780;false;751;300049;22132
27;12985;12780;false;751;300049;20131
30;12985;12778;false;751;300049;20732
4;12985;12744;false;751;300049;19605
9;12985;12744;false;751;300049;19820
5;12985;12738;false;751;300049;20149
21;12985;12738;false;751;300049;19955
7;12985;12722;false;751;300049;19636
28;12985;12722;false;751;300049;21780
13;12985;12718;false;751;300049;19447
10;12985;12706;false;751;300049;20027
15;12985;12706;false;751;300049;20747
16;12985;12706;false;751;300049;19059
22;12985;12644;false;751;300049;21023
23;12985;12632;false;751;300049;24843
29;12985;12632;false;751;300049;23255
17;12985;12618;false;751;300049;20186
2;12985;12595;false;751;300049;18634
3;12985;12583;false;751;300049;19936
11;12985;12572;false;751;300049;25589
12;12985;12572;false;751;300049;22898
25;12985;12551;false;751;300049;21849
14;12985;12514;false;751;300049;19903
mean;12985;12698,5;#DIV/0!;751;300049;20588,4
sd;0;84,110661918;#DIV/0!;0;0;1726,3064537949
