Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
20;12985;12896;false;999;400000;43364
1;12985;12863;false;999;400000;41803
3;12985;12863;false;999;400000;38198
4;12985;12863;false;999;400000;39538
5;12985;12863;false;999;400000;42515
6;12985;12863;false;999;400000;41346
9;12985;12863;false;999;400000;41322
13;12985;12863;false;999;400000;43220
14;12985;12863;false;999;400000;42609
17;12985;12863;false;999;400000;41100
18;12985;12863;false;999;400000;37038
19;12985;12863;false;999;400000;42803
21;12985;12863;false;999;400000;43077
29;12985;12863;false;999;400000;43166
30;12985;12863;false;999;400000;43046
2;12985;12834;false;999;400000;40361
8;12985;12830;false;999;400000;45766
11;12985;12830;false;999;400000;41843
16;12985;12830;false;999;400000;42352
25;12985;12830;false;999;400000;45018
28;12985;12830;false;999;400000;46400
7;12985;12800;false;999;400000;41425
26;12985;12761;false;999;400000;41086
10;12985;12758;false;999;400000;41862
22;12985;12758;false;999;400000;43590
23;12985;12758;false;999;400000;44525
24;12985;12758;false;999;400000;39616
27;12985;12758;false;999;400000;43234
12;12985;12748;false;999;400000;45521
15;12985;12748;false;999;400000;46610
mean;12985;12826,96667;#¡DIV/0!;999;400000;42445,13333
sd;0;47,11357029;#¡DIV/0!;0;0;2240,719554
