Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;4653;4637;false;999;400000;39532
4;4653;4637;false;999;400000;42920
6;4653;4637;false;999;400000;42094
7;4653;4637;false;999;400000;50879
8;4653;4637;false;999;400000;39612
9;4653;4637;false;999;400000;41504
10;4653;4637;false;999;400000;49950
13;4653;4637;false;999;400000;46183
16;4653;4637;false;999;400000;39678
20;4653;4637;false;999;400000;39711
21;4653;4637;false;999;400000;59016
22;4653;4637;false;999;400000;42876
23;4653;4637;false;999;400000;51809
24;4653;4637;false;999;400000;38725
25;4653;4637;false;999;400000;45230
27;4653;4637;false;999;400000;43965
28;4653;4637;false;999;400000;45294
29;4653;4637;false;999;400000;39658
2;4653;4625;false;999;400000;61504
3;4653;4625;false;999;400000;38072
5;4653;4625;false;999;400000;46684
11;4653;4625;false;999;400000;40206
12;4653;4625;false;999;400000;39927
14;4653;4625;false;999;400000;40312
15;4653;4625;false;999;400000;52911
17;4653;4625;false;999;400000;41579
18;4653;4625;false;999;400000;51086
19;4653;4625;false;999;400000;41174
26;4653;4625;false;999;400000;56811
30;4653;4625;false;999;400000;39018
mean;4653;4632,2;#¡DIV/0!;999;400000;44930,66667
sd;0;5,979274549;#¡DIV/0!;0;0;6465,144606
