Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
22;16869;16646;false;749;300000;38144
29;16869;16646;false;749;300000;65198
9;16869;16530;false;749;300000;38239
2;16869;16520;false;749;300000;35095
10;16869;16492;false;749;300000;50250
12;16869;16473;false;749;300000;51753
18;16869;16446;false;749;300000;53501
21;16869;16433;false;749;300000;47998
20;16869;16432;false;749;300000;44456
7;16869;16340;false;749;300000;55632
27;16869;16340;false;749;300000;32375
3;16869;16336;false;749;300000;63722
13;16869;16336;false;749;300000;31513
14;16869;16336;false;749;300000;29405
24;16869;16329;false;749;300000;35819
8;16869;16301;false;749;300000;68042
11;16869;16297;false;749;300000;48257
4;16869;16292;false;749;300000;30288
19;16869;16285;false;749;300000;37906
16;16869;16255;false;749;300000;40551
5;16869;16237;false;749;300000;57017
6;16869;16237;false;749;300000;62150
15;16869;16237;false;749;300000;30273
25;16869;16237;false;749;300000;32649
23;16869;16227;false;749;300000;32613
30;16869;16211;false;749;300000;36675
26;16869;16206;false;749;300000;31316
17;16869;16167;false;749;300000;34957
28;16869;16167;false;749;300000;33154
1;16869;16163;false;749;300000;72841
mean;16869;16338,4666666667;#DIV/0!;749;300000;44059,6333333333
sd;0;134,1545000552;#DIV/0!;0;0;13027,3994400749
