Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;268750;265612;false;751;300049;61937
5;268750;265612;false;751;300049;59129
10;268750;265612;false;751;300049;63435
12;268750;265612;false;751;300049;80178
15;268750;265612;false;751;300049;61679
18;268750;265612;false;751;300049;66303
20;268750;265612;false;751;300049;145629
23;268750;265612;false;751;300049;59839
24;268750;265612;false;751;300049;59613
25;268750;265612;false;751;300049;61820
3;268750;265608;false;751;300049;66279
4;268750;265608;false;751;300049;98457
13;268750;265608;false;751;300049;64742
21;268750;265608;false;751;300049;61519
29;268750;265608;false;751;300049;61803
7;268750;263163;false;751;300049;69998
19;268750;262512;false;751;300049;174188
27;268750;261686;false;751;300049;180843
6;268750;261325;false;751;300049;69273
22;268750;261128;false;751;300049;62629
2;268750;261124;false;751;300049;65098
8;268750;261124;false;751;300049;72206
17;268750;261124;false;751;300049;78915
26;268750;261124;false;751;300049;63804
30;268750;261124;false;751;300049;63472
16;268750;260092;false;751;300049;72703
14;268750;260038;false;751;300049;88848
11;268750;259729;false;751;300049;139538
9;268750;258824;false;751;300049;173587
28;268750;258824;false;751;300049;188289
mean;268750;263236,7;#DIV/0!;751;300049;87858,4333333333
sd;0;2554,6337364848;#DIV/0!;0;0;41993,2152850691
