Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
23;911;946;false;1;808;730
5;911;936;false;5;2462;1039
17;911;936;false;4;2255;1023
19;911;931;false;6;2865;1093
8;911;930;false;6;3047;1149
10;911;930;false;1;1003;700
24;911;930;false;3;1816;957
15;911;928;false;0;400;256
27;911;928;false;0;400;284
29;911;928;false;1;1162;794
18;911;922;false;0;720;715
7;911;918;false;3;1673;891
22;911;917;false;5;2407;1055
1;911;916;false;2;1509;872
2;911;916;false;3;1659;867
4;911;916;false;2;1539;882
9;911;916;false;0;657;659
14;911;916;false;2;1434;1196
25;911;916;false;5;2436;1011
28;911;916;false;4;2295;1026
6;911;915;false;0;692;665
20;911;914;false;5;2549;1044
26;911;913;false;0;444;612
3;911;912;false;1;983;717
11;911;912;false;3;1765;875
12;911;912;false;4;2393;1007
13;911;912;false;5;2662;1036
16;911;912;false;1;1092;770
21;911;912;false;2;1360;807
30;911;912;false;5;2452;1007
mean;911;920,6;#DIV/0!;2,6333333333;1631,3;857,9666666667
sd;0;9,2423313972;#DIV/0!;2,0254132543;804,1197436135;223,8115715065
