Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2277.0;2277.0;true;77;31200;2191
2;2277.0;2277.0;true;5;2400;419
3;2277.0;2277.0;true;276;110800;5311
4;2277.0;2277.0;true;80;32400;2408
5;2277.0;2277.0;true;41;16800;2452
6;2277.0;2277.0;true;155;62400;3404
7;2277.0;2277.0;true;6;2800;525
8;2277.0;2277.0;true;9;4000;690
9;2277.0;2277.0;true;4;2000;356
10;2277.0;2277.0;true;63;25600;2069
11;2277.0;2277.0;true;2;1200;300
12;2277.0;2277.0;true;91;36800;2481
13;2277.0;2277.0;true;39;16000;1480
14;2277.0;2277.0;true;4;2000;359
15;2277.0;2277.0;true;0;400;165
16;2277.0;2277.0;true;21;8800;1250
17;2277.0;2277.0;true;123;49600;2817
18;2277.0;2277.0;true;98;39600;2762
19;2277.0;2277.0;true;7;3200;522
20;2277.0;2277.0;true;51;20800;1823
21;2277.0;2277.0;true;8;3600;574
22;2277.0;2277.0;true;68;27600;2217
23;2277.0;2277.0;true;89;36000;2372
24;2277.0;2277.0;true;54;22000;1797
25;2277.0;2277.0;true;187;75200;3925
26;2277.0;2277.0;true;8;3600;1330
27;2277.0;2277.0;true;28;11600;1381
28;2277.0;2277.0;true;17;7200;911
29;2277.0;2277.0;true;10;4400;597
30;2277.0;2277.0;true;83;33600;2956
