Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
30;45410;43979;false;751;300049;50203
27;45410;43771;false;751;300049;52826
2;45410;43749;false;751;300049;43698
9;45410;43749;false;751;300049;44023
5;45410;43595;false;751;300049;32099
14;45410;43595;false;751;300049;33761
26;45410;43595;false;751;300049;33155
17;45410;43498;false;751;300049;37034
3;45410;43484;false;751;300049;44205
6;45410;43484;false;751;300049;44418
8;45410;43484;false;751;300049;43856
10;45410;43484;false;751;300049;46605
11;45410;43484;false;751;300049;51301
15;45410;43484;false;751;300049;48656
16;45410;43484;false;751;300049;54115
18;45410;43484;false;751;300049;59215
19;45410;43484;false;751;300049;61095
21;45410;43484;false;751;300049;53095
24;45410;43484;false;751;300049;44805
23;45410;43337;false;751;300049;33328
1;45410;43327;false;751;300049;32157
7;45410;43327;false;751;300049;43627
12;45410;43327;false;751;300049;45348
13;45410;43327;false;751;300049;60484
22;45410;43308;false;751;300049;31900
29;45410;43201;false;751;300049;45581
4;45410;43166;false;751;300049;30733
25;45410;43166;false;751;300049;31329
20;45410;43102;false;751;300049;33135
28;45410;43093;false;751;300049;38681
mean;45410;43451,2;#DIV/0!;751;300049;43482,2666666667
sd;0;203,8466969614;#DIV/0!;0;0;9232,8156460542
