Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2950;2950;true;4;2110;668
2;2950;2950;true;4;2345;825
3;2950;2950;true;4;2060;743
4;2950;2950;true;6;2925;999
5;2950;2950;true;0;400;188
6;2950;2950;true;2;1380;523
7;2950;2950;true;6;3110;1012
8;2950;2950;true;1;1030;404
9;2950;2950;true;3;1720;632
10;2950;2950;true;6;3055;970
11;2950;2950;true;4;2180;761
12;2950;2950;true;2;1480;513
13;2950;2950;true;1;890;360
14;2950;2950;true;6;3115;1017
15;2950;2950;true;3;1660;567
16;2950;2950;true;3;1615;587
17;2950;2950;true;8;3865;1132
18;2950;2950;true;0;400;168
19;2950;2950;true;9;4175;1253
20;2950;2950;true;2;1510;569
21;2950;2950;true;0;635;322
22;2950;2950;true;5;2555;959
23;2950;2950;true;1;1115;440
24;2950;2950;true;5;2715;932
25;2950;2950;true;6;2855;951
26;2950;2950;true;5;2770;1107
27;2950;2950;true;4;2015;717
28;2950;2950;true;0;470;252
29;2950;2950;true;15;6445;1718
30;2950;2950;true;0;400;201
mean;2950;2950;#DIV/0!;3,8333333333;2100;716,3333333333
sd;0;0;#DIV/0!;3,2492262563;1319,5982931076;361,0360888765
