Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
4;12006;12146;false;51;20800;2032
7;12006;12146;false;534;214000;11235
26;12006;12146;false;139;56000;3922
28;12006;12146;false;198;79600;5266
12;12006;12051;false;52;21200;2438
5;12006;12030;false;141;56800;3953
6;12006;12030;false;185;74400;4438
14;12006;12030;false;298;119600;6860
18;12006;12030;false;132;53200;3485
23;12006;12030;false;211;84800;5485
24;12006;12030;false;387;155200;9438
29;12006;12030;false;327;131200;7563
1;12006;12013;false;186;74800;4469
2;12006;12013;false;66;26800;2453
3;12006;12013;false;137;55200;3781
8;12006;12013;false;162;65200;4282
9;12006;12013;false;55;22400;2063
11;12006;12013;false;94;38000;3109
13;12006;12013;false;306;122800;7379
15;12006;12013;false;107;43200;3251
16;12006;12013;false;475;190400;10031
17;12006;12013;false;447;179200;9860
19;12006;12013;false;255;102400;6016
21;12006;12013;false;85;34400;2547
22;12006;12013;false;58;23600;2219
25;12006;12013;false;65;26400;2313
27;12006;12013;false;949;380000;19517
30;12006;12013;false;81;32800;2859
10;12006;12006;true;79;32000;2610
20;12006;11977;false;999;400000;20510
mean;12006;12034,53333;#¡DIV/0!;242,0333333;97213,33333;5846,133333
sd;0;46,10986381;#¡DIV/0!;240,0232005;96009,2802;4660,524143
