Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
17;26100;25806;false;749;300000;107919
12;26100;25250;false;749;300000;103766
28;26100;24939;false;749;300000;102513
8;26100;24903;false;749;300000;87612
16;26100;24772;false;749;300000;109167
5;26100;24750;false;749;300000;110463
4;26100;24736;false;749;300000;84445
1;26100;24728;false;749;300000;99048
2;26100;24728;false;749;300000;97170
7;26100;24728;false;749;300000;99178
9;26100;24728;false;749;300000;102864
11;26100;24728;false;749;300000;101666
13;26100;24728;false;749;300000;96365
15;26100;24728;false;749;300000;100871
18;26100;24728;false;749;300000;99235
19;26100;24728;false;749;300000;98232
21;26100;24728;false;749;300000;102269
24;26100;24728;false;749;300000;101801
26;26100;24728;false;749;300000;99844
27;26100;24728;false;749;300000;101657
29;26100;24728;false;749;300000;98961
25;26100;24476;false;749;300000;111879
20;26100;24456;false;749;300000;87440
23;26100;24329;false;749;300000;100904
30;26100;24315;false;749;300000;102091
10;26100;24218;false;749;300000;82469
3;26100;24194;false;749;300000;99316
14;26100;24194;false;749;300000;98750
22;26100;24116;false;749;300000;86610
6;26100;24090;false;749;300000;97495
mean;26100;24657,8666666667;#DIV/0!;749;300000;99066,6666666667
sd;0;344,6084968366;#DIV/0!;0;0;7181,1162389131
