Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2737;2714;false;751;300049;18078
2;2737;2714;false;751;300049;17871
3;2737;2714;false;751;300049;17713
4;2737;2714;false;751;300049;17935
5;2737;2714;false;751;300049;18014
6;2737;2714;false;751;300049;23459
7;2737;2714;false;751;300049;18838
8;2737;2714;false;751;300049;15041
9;2737;2714;false;751;300049;18334
10;2737;2714;false;751;300049;19196
11;2737;2714;false;751;300049;17944
12;2737;2714;false;751;300049;23602
13;2737;2714;false;751;300049;18208
14;2737;2714;false;751;300049;18564
15;2737;2714;false;751;300049;19021
16;2737;2714;false;751;300049;18952
17;2737;2714;false;751;300049;16251
18;2737;2714;false;751;300049;18545
19;2737;2714;false;751;300049;18300
20;2737;2714;false;751;300049;18285
21;2737;2714;false;751;300049;17247
22;2737;2714;false;751;300049;18771
23;2737;2714;false;751;300049;18642
24;2737;2714;false;751;300049;19486
25;2737;2714;false;751;300049;28449
26;2737;2714;false;751;300049;17987
27;2737;2714;false;751;300049;17611
28;2737;2714;false;751;300049;17743
29;2737;2714;false;751;300049;18735
30;2737;2714;false;751;300049;20098
mean;2737;2714;#DIV/0!;751;300049;18897,3333333333
sd;0;0;#DIV/0!;0;0;2436,0762308062
