Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2721.0;2721.0;true;14;6000;983
2;2721.0;2721.0;true;66;26800;2517
3;2721.0;2721.0;true;10;4400;780
4;2721.0;2721.0;true;5;2400;499
5;2721.0;2721.0;true;51;20800;2380
6;2721.0;2721.0;true;58;23600;2225
7;2721.0;2721.0;true;237;95200;7697
8;2721.0;2721.0;true;52;21200;2159
9;2721.0;2721.0;true;25;10400;1351
10;2721.0;2721.0;true;4;2000;927
11;2721.0;2721.0;true;63;25600;2364
12;2721.0;2721.0;true;2;1200;324
13;2721.0;2721.0;true;7;3200;611
14;2721.0;2721.0;true;43;17600;1984
15;2721.0;2721.0;true;15;6400;968
16;2721.0;2721.0;true;74;30000;2700
17;2721.0;2721.0;true;34;14000;1988
18;2721.0;2721.0;true;5;2400;494
19;2721.0;2721.0;true;37;15200;1694
20;2721.0;2721.0;true;73;29600;3450
21;2721.0;2721.0;true;94;38000;7861
22;2721.0;2721.0;true;127;51200;12750
23;2721.0;2721.0;true;14;6000;1003
24;2721.0;2721.0;true;43;17600;1890
25;2721.0;2721.0;true;5;2400;4115
26;2721.0;2721.0;true;15;6400;1022
27;2721.0;2721.0;true;126;50800;4304
28;2721.0;2721.0;true;239;96000;7969
29;2721.0;2721.0;true;9;4000;760
30;2721.0;2721.0;true;20;8400;1130
