Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;3279;3244;false;999;400000;9395
3;3279;3244;false;999;400000;8370
4;3279;3244;false;999;400000;9380
5;3279;3244;false;999;400000;9198
6;3279;3244;false;999;400000;10058
7;3279;3244;false;999;400000;9819
9;3279;3244;false;999;400000;8843
12;3279;3244;false;999;400000;8751
13;3279;3244;false;999;400000;8414
14;3279;3244;false;999;400000;7797
16;3279;3244;false;999;400000;7802
17;3279;3244;false;999;400000;8390
19;3279;3244;false;999;400000;9738
20;3279;3244;false;999;400000;8556
22;3279;3244;false;999;400000;8595
23;3279;3244;false;999;400000;8148
24;3279;3244;false;999;400000;8641
25;3279;3244;false;999;400000;8421
26;3279;3244;false;999;400000;8857
27;3279;3244;false;999;400000;10920
29;3279;3244;false;999;400000;10943
30;3279;3244;false;999;400000;11456
1;3279;3236;false;999;400000;9820
8;3279;3236;false;999;400000;8877
10;3279;3236;false;999;400000;9194
11;3279;3236;false;999;400000;8888
15;3279;3236;false;999;400000;8556
28;3279;3236;false;999;400000;9106
18;3279;3162;false;999;400000;7988
21;3279;3162;false;999;400000;8254
mean;3279;3236,933333;#¡DIV/0!;999;400000;9039,166667
