Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;390;391;false;25;10400;1000
6;390;391;false;4;2000;672
12;390;391;false;10;4400;703
22;390;391;false;17;7200;844
28;390;391;false;17;7200;782
30;390;391;false;9;4000;671
2;390;390;true;9;4000;750
3;390;390;true;8;3600;735
4;390;390;true;7;3200;672
5;390;390;true;64;26000;1375
7;390;390;true;15;6400;781
8;390;390;true;16;6800;1484
9;390;390;true;20;8400;828
10;390;390;true;7;3200;734
11;390;390;true;13;5600;797
13;390;390;true;6;2800;672
14;390;390;true;14;6000;878
15;390;390;true;34;14000;5738
16;390;390;true;10;4400;871
17;390;390;true;4;2000;656
18;390;390;true;15;6400;860
19;390;390;true;7;3200;875
20;390;390;true;0;400;328
21;390;390;true;14;6000;719
23;390;390;true;30;12400;1078
24;390;390;true;7;3200;734
25;390;390;true;8;3600;688
26;390;390;true;28;11600;969
27;390;390;true;20;8400;906
29;390;390;true;13;5600;766
mean;390;390,2;#¡DIV/0!;15,03333333;6413,333333;985,5333333
sd;0;0,406838102;#¡DIV/0!;12,24599395;4898,39758;922,6070906
