Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2690;2650;false;749;300000;45736
2;2690;2650;false;749;300000;46487
3;2690;2650;false;749;300000;46595
4;2690;2650;false;749;300000;44895
5;2690;2650;false;749;300000;47644
6;2690;2650;false;749;300000;46583
7;2690;2650;false;749;300000;47323
8;2690;2650;false;749;300000;49229
10;2690;2650;false;749;300000;60438
11;2690;2650;false;749;300000;45820
12;2690;2650;false;749;300000;45238
13;2690;2650;false;749;300000;46133
14;2690;2650;false;749;300000;45236
15;2690;2650;false;749;300000;58634
16;2690;2650;false;749;300000;46898
17;2690;2650;false;749;300000;46146
18;2690;2650;false;749;300000;45449
19;2690;2650;false;749;300000;44925
20;2690;2650;false;749;300000;60705
21;2690;2650;false;749;300000;46761
22;2690;2650;false;749;300000;54925
24;2690;2650;false;749;300000;50150
25;2690;2650;false;749;300000;45027
26;2690;2650;false;749;300000;46437
27;2690;2650;false;749;300000;60751
28;2690;2650;false;749;300000;44680
29;2690;2650;false;749;300000;54613
30;2690;2650;false;749;300000;45569
9;2690;2586;false;749;300000;47517
23;2690;2586;false;749;300000;46324
mean;2690;2645,7333333333;#DIV/0!;749;300000;48762,2666666667
sd;0;16,237320429;#DIV/0!;0;0;5155,22880146
