Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
9;9770;9700;false;999;400000;25574
2;9770;9642;false;999;400000;23546
8;9770;9642;false;999;400000;25623
10;9770;9642;false;999;400000;23144
11;9770;9642;false;999;400000;26098
16;9770;9642;false;999;400000;29166
17;9770;9642;false;999;400000;27089
26;9770;9642;false;999;400000;28148
18;9770;9636;false;999;400000;27374
27;9770;9582;false;999;400000;28203
3;9770;9561;false;999;400000;22122
4;9770;9555;false;999;400000;22630
19;9770;9555;false;999;400000;31189
20;9770;9555;false;999;400000;28092
29;9770;9555;false;999;400000;30083
30;9770;9555;false;999;400000;26736
24;9770;9553;false;999;400000;27293
28;9770;9553;false;999;400000;27913
14;9770;9549;false;999;400000;25265
5;9770;9540;false;999;400000;24751
23;9770;9540;false;999;400000;29778
21;9770;9537;false;999;400000;30843
15;9770;9536;false;999;400000;26047
6;9770;9528;false;999;400000;22961
7;9770;9528;false;999;400000;23439
13;9770;9528;false;999;400000;25755
22;9770;9528;false;999;400000;31467
25;9770;9528;false;999;400000;28284
12;9770;9521;false;999;400000;23247
1;9770;9413;false;999;400000;22906
