Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;99366;98910;false;999;400000;77855
3;99366;98910;false;999;400000;90745
19;99366;98910;false;999;400000;106545
2;99366;98350;false;999;400000;110640
10;99366;98350;false;999;400000;67216
12;99366;98350;false;999;400000;110363
14;99366;98350;false;999;400000;71938
16;99366;98350;false;999;400000;95880
21;99366;98350;false;999;400000;92019
23;99366;98350;false;999;400000;115135
25;99366;98350;false;999;400000;67331
27;99366;98350;false;999;400000;77063
30;99366;98350;false;999;400000;93133
8;99366;98316;false;999;400000;66898
18;99366;98316;false;999;400000;77022
24;99366;98316;false;999;400000;78596
28;99366;98316;false;999;400000;72099
4;99366;98099;false;999;400000;95483
6;99366;98099;false;999;400000;90426
11;99366;98099;false;999;400000;92609
22;99366;98099;false;999;400000;79907
26;99366;97713;false;999;400000;97479
13;99366;97433;false;999;400000;100034
20;99366;96977;false;999;400000;61517
9;99366;96468;false;999;400000;71116
7;99366;96389;false;999;400000;88398
15;99366;96389;false;999;400000;66174
5;99366;96315;false;999;400000;61211
17;99366;96301;false;999;400000;80167
29;99366;96238;false;999;400000;75517
mean;99366;97870,43333;#¡DIV/0!;999;400000;84350,53333
sd;0;860,2891528;#¡DIV/0!;0;0;15350,32164
