Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
11;3535;3535;true;592;237007;11983
5;3535;3457;false;751;300049;17732
7;3535;3457;false;751;300049;18281
8;3535;3457;false;751;300049;17503
14;3535;3457;false;751;300049;18681
15;3535;3457;false;751;300049;15468
27;3535;3457;false;751;300049;15646
28;3535;3457;false;751;300049;15907
2;3535;3417;false;751;300049;19278
3;3535;3417;false;751;300049;19222
10;3535;3417;false;751;300049;16039
22;3535;3417;false;751;300049;15831
1;3535;3414;false;751;300049;18081
4;3535;3414;false;751;300049;17959
6;3535;3414;false;751;300049;19104
9;3535;3414;false;751;300049;14347
12;3535;3414;false;751;300049;15402
13;3535;3414;false;751;300049;15549
16;3535;3414;false;751;300049;15312
17;3535;3414;false;751;300049;16693
18;3535;3414;false;751;300049;16387
19;3535;3414;false;751;300049;16108
20;3535;3414;false;751;300049;15676
21;3535;3414;false;751;300049;18623
23;3535;3414;false;751;300049;17551
24;3535;3414;false;751;300049;14375
25;3535;3414;false;751;300049;15810
26;3535;3414;false;751;300049;16634
29;3535;3414;false;751;300049;15304
30;3535;3414;false;751;300049;15493
mean;3535;3428,47;#DIV/0!;745,7;297947,6;16532,6333333333
sd;0;27,13;#DIV/0!;29,0292955478;11509,8418234136;1684,3179829878
