Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
17;6179;6160;false;751;300049;18033
19;6179;6160;false;751;300049;17097
16;6179;6121;false;751;300049;21850
13;6179;6065;false;751;300049;18041
22;6179;6065;false;751;300049;17555
12;6179;6052;false;751;300049;17483
1;6179;6045;false;751;300049;20652
5;6179;6045;false;751;300049;17582
7;6179;6045;false;751;300049;18673
15;6179;6045;false;751;300049;18113
25;6179;6045;false;751;300049;17563
4;6179;6010;false;751;300049;23597
21;6179;6010;false;751;300049;18372
6;6179;6009;false;751;300049;17666
8;6179;6009;false;751;300049;18416
9;6179;6009;false;751;300049;19999
10;6179;6009;false;751;300049;18229
11;6179;6009;false;751;300049;18206
20;6179;6009;false;751;300049;18345
23;6179;6009;false;751;300049;20177
26;6179;6009;false;751;300049;17670
27;6179;6009;false;751;300049;19066
29;6179;6009;false;751;300049;26252
30;6179;6009;false;751;300049;17803
14;6179;6005;false;751;300049;18735
24;6179;6005;false;751;300049;17462
3;6179;5973;false;751;300049;17982
2;6179;5971;false;751;300049;18053
28;6179;5966;false;751;300049;18198
18;6179;5946;false;751;300049;19819
mean;6179;6027,7666666667;#DIV/0!;751;300049;18889,6333333333
sd;0;49,4010214423;#DIV/0!;0;0;1986,9057295607
