Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
3;12006;12182;false;16;6958;2052
22;12006;12182;false;9;4313;1661
5;12006;12132;false;23;9850;2853
8;12006;12132;false;85;34505;6922
14;12006;12132;false;678;271630;50202
17;12006;12132;false;162;65223;12034
18;12006;12132;false;10;4703;1704
21;12006;12132;false;36;15172;3867
25;12006;12132;false;10;4470;1577
28;12006;12132;false;34;14142;3629
1;12006;12030;false;166;67033;13256
6;12006;12030;false;184;74144;19966
23;12006;12030;false;148;59919;12659
13;12006;11866;false;749;300000;64378
20;12006;11859;false;749;300000;59001
4;12006;11827;false;749;300000;56139
7;12006;11827;false;749;300000;58891
24;12006;11827;false;749;300000;57849
15;12006;11682;false;749;300000;66764
11;12006;11658;false;749;300000;69860
12;12006;11658;false;749;300000;54028
29;12006;11639;false;749;300000;58462
2;12006;11587;false;749;300000;53926
16;12006;11587;false;749;300000;54314
26;12006;11587;false;749;300000;65794
27;12006;11587;false;749;300000;55948
30;12006;11587;false;749;300000;55764
10;12006;11485;false;749;300000;59577
19;12006;11485;false;749;300000;70419
9;12006;11422;false;749;300000;60771
mean;12006;11856;#DIV/0!;476,4666666667;191068,733333333;38475,5666666667
sd;0;255,736664128;#DIV/0!;337,6587476803;134961,939896972;26896,8319294342
