Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;3279;3244;false;1002;400198;11588
4;3279;3244;false;1002;400198;10655
7;3279;3244;false;1002;400198;10931
8;3279;3244;false;1002;400198;11284
11;3279;3244;false;1002;400198;10120
12;3279;3244;false;1002;400198;10190
13;3279;3244;false;1002;400198;10835
16;3279;3244;false;1002;400198;11738
19;3279;3244;false;1002;400198;11270
22;3279;3244;false;1002;400198;11677
29;3279;3244;false;1002;400198;11622
1;3279;3236;false;1002;400198;11209
3;3279;3236;false;1002;400198;11571
5;3279;3236;false;1002;400198;10448
6;3279;3236;false;1002;400198;10249
9;3279;3236;false;1002;400198;10531
10;3279;3236;false;1002;400198;10936
14;3279;3236;false;1002;400198;10615
15;3279;3236;false;1002;400198;11595
17;3279;3236;false;1002;400198;10238
18;3279;3236;false;1002;400198;11709
20;3279;3236;false;1002;400198;11254
21;3279;3236;false;1002;400198;10310
23;3279;3236;false;1002;400198;10129
24;3279;3236;false;1002;400198;10121
25;3279;3236;false;1002;400198;11122
26;3279;3236;false;1002;400198;11198
27;3279;3236;false;1002;400198;9968
28;3279;3236;false;1002;400198;11739
30;3279;3236;false;1002;400198;11247
mean;3279;3238,933333;#¡DIV/0!;1002;400198;10936,63333
