Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
13;7402;12852;false;0;400;956
14;7402;12804;false;0;400;996
16;7402;12752;false;0;400;728
9;7402;12728;false;0;400;1024
19;7402;12719;false;0;400;722
20;7402;12709;false;0;400;973
1;7402;12681;false;0;400;1074
4;7402;12671;false;0;400;684
15;7402;12649;false;0;400;714
7;7402;12634;false;0;400;1000
27;7402;12617;false;0;400;1000
24;7402;12603;false;0;400;1022
25;7402;12600;false;0;400;998
11;7402;12590;false;0;400;993
6;7402;12561;false;0;400;752
21;7402;12555;false;0;400;1008
28;7402;12551;false;0;400;945
30;7402;12519;false;0;400;1066
22;7402;12490;false;0;400;1026
5;7402;12435;false;0;400;990
8;7402;12350;false;0;400;701
17;7402;12349;false;0;400;990
18;7402;12317;false;0;400;709
3;7402;12283;false;0;400;969
2;7402;12259;false;0;400;763
26;7402;12253;false;0;400;1033
10;7402;12237;false;0;400;939
12;7402;12218;false;0;400;761
29;7402;12182;false;0;400;802
23;7402;12176;false;0;400;736
mean;7402;12511,4666666667;#DIV/0!;0;400;902,4666666667
sd;0;201,5335572867;#DIV/0!;0;0;135,0192153204
