Run 1
11210.0, 1.0475058850868575, 49, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11233.0, 1.0480879786445516, 50, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11310.0, 1.0481454321942365, 51, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11331.0, 1.0472195584981936, 52, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11363.0, 1.0474266497476605, 53, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11382.0, 1.0494118249189766, 54, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11405.0, 1.0485134281022679, 55, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11424.0, 1.0490848565094266, 56, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11445.0, 1.04957246290339, 57, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11471.0, 1.0497432000715883, 58, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11500.0, 1.0495100687859011, 59, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11550.0, 1.0493031194941251, 60, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11762.0, 1.0489471431664195, 61, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11779.0, 1.0486912422354164, 62, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11832.0, 1.048249660417547, 63, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11856.0, 1.048834457604181, 64, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11874.0, 1.0491079859267716, 65, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11962.0, 1.048920473157164, 66, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
11995.0, 1.0484500129444834, 67, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
12041.0, 1.0486087004236746, 68, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
13815.0, 1.0486262292553532, 69, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
13836.0, 1.0492664634510027, 70, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
13866.0, 1.049399813077788, 71, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
13890.0, 1.0487137045628188, 72, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
13925.0, 1.0480463935414102, 73, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14044.0, 1.0483138796277884, 74, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14084.0, 1.048128164384284, 75, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14102.0, 1.0479817661362432, 76, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14146.0, 1.0475122557054866, 77, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14168.0, 1.0481011065676062, 78, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14190.0, 1.0480777659489875, 79, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14214.0, 1.0487146404716723, 80, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14320.0, 1.0488629235317053, 81, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14443.0, 1.0489998954947797, 82, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14474.0, 1.0484095353080956, 83, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14499.0, 1.0483513060787377, 84, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14535.0, 1.0482188567281565, 85, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14697.0, 1.0481413967188171, 86, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14913.0, 1.0479080745301153, 87, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
14913.0, 1.0479080745301153, 87, 4, 260.0, Px, 0.9, 0.3, 350, LinearRank
15982.0, 1.047600841725337, 88, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18061.0, 1.047926793649452, 89, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18100.0, 1.0480468769083775, 90, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18145.0, 1.0482094330576714, 91, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18165.0, 1.0485105277763134, 92, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18192.0, 1.0479889091980734, 93, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18214.0, 1.0478758548392242, 94, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18258.0, 1.0478644111690678, 95, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18303.0, 1.0476549201388452, 96, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
