Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
9;6179;6109;false;749;300000;30166
7;6179;6045;false;749;300000;28100
11;6179;6045;false;749;300000;29324
20;6179;6045;false;749;300000;29380
21;6179;6045;false;749;300000;28292
22;6179;6045;false;749;300000;32212
24;6179;6045;false;749;300000;30418
25;6179;6045;false;749;300000;36523
28;6179;6045;false;749;300000;30394
3;6179;6012;false;749;300000;31032
30;6179;6012;false;749;300000;27809
10;6179;6010;false;749;300000;36965
14;6179;6010;false;749;300000;32934
16;6179;6010;false;749;300000;32869
19;6179;6010;false;749;300000;30834
27;6179;6010;false;749;300000;31679
1;6179;6009;false;749;300000;28418
4;6179;6009;false;749;300000;29541
18;6179;6009;false;749;300000;36760
29;6179;6009;false;749;300000;32280
2;6179;5969;false;749;300000;34178
15;6179;5951;false;749;300000;27955
23;6179;5946;false;749;300000;32613
5;6179;5941;false;749;300000;27596
6;6179;5941;false;749;300000;36769
8;6179;5941;false;749;300000;27856
12;6179;5941;false;749;300000;26627
13;6179;5941;false;749;300000;28623
17;6179;5941;false;749;300000;30700
26;6179;5941;false;749;300000;28144
mean;6179;6001,0666666667;#DIV/0!;749;300000;30899,7
sd;0;45,4114776114;#DIV/0!;0;0;3000,5393785233
