Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;4653;4625;false;749;300000;27069
3;4653;4625;false;749;300000;26867
5;4653;4625;false;749;300000;27172
7;4653;4625;false;749;300000;27244
8;4653;4625;false;749;300000;28212
12;4653;4625;false;749;300000;27132
13;4653;4625;false;749;300000;27445
14;4653;4625;false;749;300000;28342
21;4653;4625;false;749;300000;27820
23;4653;4625;false;749;300000;28758
24;4653;4625;false;749;300000;29428
26;4653;4625;false;749;300000;28843
27;4653;4625;false;749;300000;27408
28;4653;4625;false;749;300000;26844
29;4653;4625;false;749;300000;27179
30;4653;4625;false;749;300000;26833
6;4653;4602;false;749;300000;28945
11;4653;4602;false;749;300000;26619
16;4653;4602;false;749;300000;27857
17;4653;4602;false;749;300000;27959
20;4653;4602;false;749;300000;27632
25;4653;4602;false;749;300000;27056
1;4653;4594;false;749;300000;27204
4;4653;4594;false;749;300000;28472
9;4653;4594;false;749;300000;28489
10;4653;4594;false;749;300000;29576
15;4653;4594;false;749;300000;27227
18;4653;4594;false;749;300000;27709
19;4653;4594;false;749;300000;27147
22;4653;4594;false;749;300000;28237
mean;4653;4612,1333333333;#DIV/0!;749;300000;27757,5
sd;0;14,2580487453;#DIV/0!;0;0;806,0210380586
