Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2721.0;2721.0;true;47;19200;1624
2;2721.0;2721.0;true;113;45600;4557
3;2721.0;2721.0;true;0;400;178
4;2721.0;2721.0;true;12;5200;1027
5;2721.0;2721.0;true;15;6400;1044
6;2721.0;2721.0;true;0;400;278
7;2721.0;2721.0;true;10;4400;1051
8;2721.0;2721.0;true;75;30400;2170
9;2721.0;2721.0;true;13;5600;937
10;2721.0;2721.0;true;7;3200;705
11;2721.0;2721.0;true;1;800;235
12;2721.0;2721.0;true;3;1600;350
13;2721.0;2721.0;true;46;18800;2191
14;2721.0;2721.0;true;63;25600;1988
15;2721.0;2721.0;true;29;12000;1446
16;2721.0;2721.0;true;2;1200;421
17;2721.0;2721.0;true;1;800;263
18;2721.0;2721.0;true;31;12800;1344
19;2721.0;2721.0;true;5;2400;636
20;2721.0;2721.0;true;61;24800;2797
21;2721.0;2721.0;true;0;400;161
22;2721.0;2721.0;true;2;1200;499
23;2721.0;2721.0;true;13;5600;983
24;2721.0;2721.0;true;0;400;171
25;2721.0;2721.0;true;35;14400;1700
26;2721.0;2721.0;true;2;1200;452
27;2721.0;2721.0;true;4;2000;450
28;2721.0;2721.0;true;6;2800;693
29;2721.0;2721.0;true;37;15200;1681
30;2721.0;2721.0;true;5;2400;704
