Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2950;2950;true;15;6400;1047
2;2950;2950;true;41;16800;1984
3;2950;2950;true;66;26800;2594
4;2950;2950;true;14;6000;1016
5;2950;2950;true;36;14800;1735
6;2950;2950;true;0;400;172
7;2950;2950;true;28;11600;1656
8;2950;2950;true;51;20800;2731
9;2950;2950;true;36;14800;1896
10;2950;2950;true;139;56000;4462
11;2950;2950;true;57;23200;2698
12;2950;2950;true;58;23600;2507
13;2950;2950;true;105;42400;4302
14;2950;2950;true;81;32800;2955
15;2950;2950;true;23;9600;1345
16;2950;2950;true;30;12400;1514
17;2950;2950;true;32;13200;1741
18;2950;2950;true;88;35600;3319
19;2950;2950;true;62;25200;2908
20;2950;2950;true;34;14000;1771
21;2950;2950;true;59;24000;2430
22;2950;2950;true;90;36400;3385
23;2950;2950;true;45;18400;1856
24;2950;2950;true;42;17200;1975
25;2950;2950;true;27;11200;1631
26;2950;2950;true;89;36000;3180
27;2950;2950;true;40;16400;1823
28;2950;2950;true;47;19200;2200
29;2950;2950;true;55;22400;2245
30;2950;2950;true;48;19600;2120
mean;2950;2950;#¡DIV/0!;51,26666667;20906,66667;2239,933333
sd;0;0;#¡DIV/0!;29,6309872;11852,39488;923,6832915
