Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
7;247150;247392;false;55;22400;2555
24;247150;247392;false;658;263600;24062
2;247150;247150;true;191;76800;6613
6;247150;247150;true;80;32400;3635
10;247150;247150;true;716;286800;26248
13;247150;247150;true;251;100800;9867
17;247150;247150;true;485;194400;18144
18;247150;247150;true;681;272800;25384
19;247150;247150;true;699;280000;27345
20;247150;247150;true;376;150800;13242
27;247150;247150;true;281;112800;11131
29;247150;247150;true;405;162400;14135
30;247150;247150;true;162;65200;7071
5;247150;246846;false;749;300000;27170
4;247150;245532;false;749;300000;28085
16;247150;245178;false;749;300000;29830
3;247150;244115;false;749;300000;36984
11;247150;244115;false;749;300000;26352
21;247150;244115;false;749;300000;26858
28;247150;244115;false;749;300000;37506
1;247150;243343;false;749;300000;29381
9;247150;243343;false;749;300000;29605
14;247150;243343;false;749;300000;32887
23;247150;243343;false;749;300000;38446
25;247150;243343;false;749;300000;25741
12;247150;241860;false;749;300000;26719
15;247150;241860;false;749;300000;29556
26;247150;241620;false;749;300000;25885
8;247150;241337;false;749;300000;28254
22;247150;241337;false;749;300000;26211
mean;247150;245072,633333333;#DIV/0!;592,4333333333;237373,333333333;23163,4
sd;0;2202,6227858582;#DIV/0!;239,2819262499;95712,7704999788;10025,2663103333
