Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
8;61040;59668;false;999;400000;30004
9;61040;59668;false;999;400000;28994
18;61040;59668;false;999;400000;29449
19;61040;59668;false;999;400000;27841
20;61040;59668;false;999;400000;28168
2;61040;59564;false;999;400000;29330
4;61040;59564;false;999;400000;28097
5;61040;59564;false;999;400000;27866
11;61040;59564;false;999;400000;28511
12;61040;59564;false;999;400000;29870
15;61040;59564;false;999;400000;26507
17;61040;59564;false;999;400000;23945
26;61040;59564;false;999;400000;29105
27;61040;59564;false;999;400000;31966
29;61040;59564;false;999;400000;28031
14;61040;59438;false;999;400000;25921
21;61040;59288;false;999;400000;23255
30;61040;59288;false;999;400000;26597
3;61040;59184;false;999;400000;25128
13;61040;59184;false;999;400000;29025
16;61040;59184;false;999;400000;27266
23;61040;59184;false;999;400000;25704
24;61040;59184;false;999;400000;27858
25;61040;59184;false;999;400000;25857
6;61040;59058;false;999;400000;26250
7;61040;59058;false;999;400000;23867
22;61040;59058;false;999;400000;29320
28;61040;59058;false;999;400000;28086
10;61040;58384;false;999;400000;28572
1;61040;58108;false;999;400000;27983
mean;61040;59327,4;#¡DIV/0!;999;400000;27612,43333
