Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2694;2694;true;3;1990;653
2;2694;2694;true;4;2300;720
3;2694;2694;true;2;1415;456
4;2694;2694;true;5;2455;685
5;2694;2694;true;2;1475;468
6;2694;2694;true;13;5615;1422
7;2694;2694;true;2;1460;453
8;2694;2694;true;7;3360;973
9;2694;2694;true;2;1360;444
10;2694;2694;true;6;2960;963
11;2694;2694;true;5;2525;710
12;2694;2694;true;1;1125;410
13;2694;2694;true;6;3160;950
14;2694;2694;true;5;2750;795
15;2694;2694;true;5;2760;829
16;2694;2694;true;3;1830;544
17;2694;2694;true;6;2840;795
18;2694;2694;true;4;2390;658
19;2694;2694;true;0;490;238
20;2694;2694;true;1;1085;376
21;2694;2694;true;3;1815;666
22;2694;2694;true;0;690;283
23;2694;2694;true;3;1685;544
24;2694;2694;true;6;2980;825
25;2694;2694;true;0;560;277
26;2694;2694;true;2;1270;416
27;2694;2694;true;5;2540;766
28;2694;2694;true;0;400;165
29;2694;2694;true;0;400;167
30;2694;2694;true;5;2700;866
mean;2694;2694;#DIV/0!;3,5333333333;2012,8333333333;617,2333333333
sd;0;0;#DIV/0!;2,8006567374;1118,7983727422;281,9231594178
