Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
19;16881;16823;false;4999;2000000;94718
27;16881;16798;false;4999;2000000;93416
30;16881;16795;false;4999;2000000;94488
29;16881;16781;false;4999;2000000;87463
3;16881;16766;false;4999;2000000;119187
21;16881;16757;false;4999;2000000;101391
4;16881;16756;false;4999;2000000;129559
11;16881;16756;false;4999;2000000;115454
16;16881;16746;false;4999;2000000;132613
28;16881;16739;false;4999;2000000;89108
25;16881;16734;false;4999;2000000;90896
5;16881;16728;false;4999;2000000;116846
20;16881;16722;false;4999;2000000;94338
13;16881;16710;false;4999;2000000;119338
15;16881;16707;false;4999;2000000;128003
6;16881;16699;false;4999;2000000;100818
2;16881;16691;false;4999;2000000;109398
14;16881;16691;false;4999;2000000;110976
26;16881;16680;false;4999;2000000;105087
24;16881;16676;false;4999;2000000;99584
8;16881;16672;false;4999;2000000;137334
9;16881;16672;false;4999;2000000;125335
23;16881;16669;false;4999;2000000;92170
22;16881;16653;false;4999;2000000;100787
7;16881;16649;false;4999;2000000;119797
17;16881;16647;false;4999;2000000;100539
10;16881;16624;false;4999;2000000;117802
12;16881;16624;false;4999;2000000;121739
1;16881;16622;false;4999;2000000;124548
18;16881;16547;false;4999;2000000;105778
mean;16881;16704,46667;#¡DIV/0!;4999;2000000;109283,6667
