Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2694.0;2694.0;true;4;2000;462
2;2694.0;2694.0;true;13;5600;800
3;2694.0;2694.0;true;0;400;174
4;2694.0;2694.0;true;5;2400;495
5;2694.0;2694.0;true;7;3200;1057
6;2694.0;2694.0;true;1;800;242
7;2694.0;2694.0;true;23;9600;1200
8;2694.0;2694.0;true;6;2800;517
9;2694.0;2694.0;true;14;6000;922
10;2694.0;2694.0;true;1;800;237
11;2694.0;2694.0;true;0;400;178
12;2694.0;2694.0;true;0;400;167
13;2694.0;2694.0;true;8;3600;631
14;2694.0;2694.0;true;9;4000;676
15;2694.0;2694.0;true;10;4400;693
16;2694.0;2694.0;true;0;400;172
17;2694.0;2694.0;true;0;400;170
18;2694.0;2694.0;true;4;2000;442
19;2694.0;2694.0;true;15;6400;941
20;2694.0;2694.0;true;5;2400;482
21;2694.0;2694.0;true;3;1600;366
22;2694.0;2694.0;true;6;2800;526
23;2694.0;2694.0;true;5;2400;476
24;2694.0;2694.0;true;12;5200;758
25;2694.0;2694.0;true;9;4000;7180
26;2694.0;2694.0;true;2;1200;308
27;2694.0;2694.0;true;8;3600;646
28;2694.0;2694.0;true;8;3600;631
29;2694.0;2694.0;true;7;3200;595
30;2694.0;2694.0;true;0;400;177
