Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
3;7402;14804;false;0;400;821
4;7402;14804;false;0;400;1499
5;7402;14804;false;0;400;858
6;7402;14804;false;0;400;796
8;7402;14804;false;0;400;689
9;7402;14804;false;0;400;894
10;7402;14804;false;0;400;1541
11;7402;14804;false;0;400;885
12;7402;14804;false;0;400;864
13;7402;14804;false;0;400;897
14;7402;14804;false;0;400;1011
15;7402;14804;false;0;400;836
17;7402;14804;false;0;400;1632
19;7402;14804;false;0;400;833
20;7402;14804;false;0;400;703
21;7402;14804;false;0;400;794
22;7402;14804;false;0;400;758
23;7402;14804;false;0;400;909
24;7402;14804;false;0;400;849
25;7402;14804;false;0;400;1436
27;7402;14804;false;0;400;841
28;7402;14804;false;0;400;961
29;7402;14804;false;0;400;742
30;7402;14804;false;0;400;848
1;7402;14644;false;0;400;979
2;7402;14644;false;0;400;883
26;7402;14644;false;0;400;895
18;7402;14636;false;0;400;731
7;7402;14543;false;0;400;1525
16;7402;14543;false;0;400;852
mean;7402;14765;#¡DIV/0!;0;400;958,7333333
sd;0;82,13445663;#¡DIV/0!;0;0;269,7977446
