Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2721;2721;true;10;4400;879
2;2721;2721;true;5;2400;508
3;2721;2721;true;29;12000;1545
4;2721;2721;true;2;1200;316
5;2721;2721;true;21;8800;1284
6;2721;2721;true;2;1200;313
7;2721;2721;true;17;7200;1085
8;2721;2721;true;49;20000;2011
9;2721;2721;true;6;2800;558
10;2721;2721;true;0;400;182
11;2721;2721;true;10;4400;758
12;2721;2721;true;19;8000;1162
13;2721;2721;true;0;400;169
14;2721;2721;true;5;2400;488
15;2721;2721;true;0;400;168
16;2721;2721;true;8;3600;682
17;2721;2721;true;9;4000;705
18;2721;2721;true;3;1600;366
19;2721;2721;true;6;2800;580
20;2721;2721;true;37;15200;1641
21;2721;2721;true;35;14400;1611
22;2721;2721;true;20;8400;1230
23;2721;2721;true;18;7600;1141
24;2721;2721;true;1;800;239
25;2721;2721;true;11;4800;870
26;2721;2721;true;47;19200;1970
27;2721;2721;true;2;1200;313
28;2721;2721;true;8;3600;689
29;2721;2721;true;0;400;167
30;2721;2721;true;32;13200;1548
mean;2721;2721;#¡DIV/0!;13,73333333;5893,333333;839,2666667
sd;0;0;#¡DIV/0!;14,2633684;5705,347361;561,5869714
