Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;390.0;390.0;true;13;5600;883
2;390.0;391.0;false;1;800;371
3;390.0;391.0;false;11;4800;849
4;390.0;391.0;false;3;1600;745
5;390.0;391.0;false;5;2400;721
6;390.0;390.0;true;20;8400;903
7;390.0;390.0;true;13;5600;927
8;390.0;390.0;true;46;18800;1271
9;390.0;390.0;true;13;5600;861
10;390.0;391.0;false;20;8400;1289
11;390.0;391.0;false;23;9600;1137
12;390.0;390.0;true;6;2800;691
13;390.0;391.0;false;17;7200;943
14;390.0;391.0;false;12;5200;838
15;390.0;391.0;false;7;3200;792
16;390.0;391.0;false;10;4400;814
17;390.0;390.0;true;18;7600;1033
18;390.0;390.0;true;5;2400;746
19;390.0;390.0;true;15;6400;916
20;390.0;390.0;true;20;8400;928
21;390.0;390.0;true;15;6400;792
22;390.0;390.0;true;19;8000;900
23;390.0;390.0;true;10;4400;786
24;390.0;391.0;false;4;2000;650
25;390.0;390.0;true;17;7200;905
26;390.0;391.0;false;3;1600;771
27;390.0;390.0;true;10;4400;772
28;390.0;391.0;false;15;6400;1012
29;390.0;391.0;false;8;3600;752
30;390.0;391.0;false;10;4400;2199
