Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
25;823976;808345;false;749;300000;372399
19;823976;807242;false;749;300000;361770
17;823976;806426;false;749;300000;440277
2;823976;805304;false;749;300000;340713
15;823976;805304;false;749;300000;365210
27;823976;805304;false;749;300000;367002
22;823976;803956;false;749;300000;538981
6;823976;803548;false;749;300000;473339
29;823976;802928;false;749;300000;588770
5;823976;801656;false;749;300000;332165
9;823976;801491;false;749;300000;498560
21;823976;801081;false;749;300000;364484
30;823976;801081;false;749;300000;360159
1;823976;800840;false;749;300000;286249
4;823976;800158;false;749;300000;150980
8;823976;799911;false;749;300000;130873
24;823976;799697;false;749;300000;396456
26;823976;798749;false;749;300000;145733
18;823976;798304;false;749;300000;276829
14;823976;798296;false;749;300000;359473
28;823976;798208;false;749;300000;506409
3;823976;798013;false;749;300000;426799
7;823976;797699;false;749;300000;280794
20;823976;797210;false;749;300000;212717
13;823976;797043;false;749;300000;355845
23;823976;796180;false;749;300000;360701
10;823976;795871;false;749;300000;534945
16;823976;795522;false;749;300000;373771
12;823976;793449;false;749;300000;510742
11;823976;792391;false;749;300000;202851
mean;823976;800373,566666667;#DIV/0!;749;300000;363866,533333333
sd;0;4057,2074282802;#DIV/0!;0;0;119147,962205716
