Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;911;845;false;1002;400198;11378
2;911;845;false;1002;400198;11534
3;911;845;false;1002;400198;11577
4;911;845;false;1002;400198;11482
5;911;845;false;1002;400198;12089
6;911;845;false;1002;400198;12305
8;911;845;false;1002;400198;11907
9;911;845;false;1002;400198;11832
10;911;845;false;1002;400198;11848
12;911;845;false;1002;400198;12094
13;911;845;false;1002;400198;12586
14;911;845;false;1002;400198;12003
15;911;845;false;1002;400198;11995
16;911;845;false;1002;400198;11997
17;911;845;false;1002;400198;12445
18;911;845;false;1002;400198;12171
21;911;845;false;1002;400198;12730
22;911;845;false;1002;400198;12591
23;911;845;false;1002;400198;12538
25;911;845;false;1002;400198;12541
26;911;845;false;1002;400198;12199
27;911;845;false;1002;400198;12497
28;911;845;false;1002;400198;12475
29;911;845;false;1002;400198;12783
30;911;845;false;1002;400198;12387
7;911;844;false;1002;400198;12086
11;911;844;false;1002;400198;11853
19;911;844;false;1002;400198;12140
20;911;844;false;1002;400198;11875
24;911;844;false;1002;400198;12817
mean;911;844,8333333;#¡DIV/0!;1002;400198;12158,5
