Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
5;7402;13015;false;0;400;856
14;7402;12879;false;0;400;869
1;7402;12789;false;0;400;812
8;7402;12758;false;0;400;1160
21;7402;12755;false;0;400;1184
24;7402;12700;false;0;400;826
9;7402;12643;false;0;400;1239
11;7402;12640;false;0;400;849
17;7402;12573;false;0;400;819
12;7402;12555;false;0;400;1135
30;7402;12548;false;0;400;818
4;7402;12499;false;0;400;796
27;7402;12498;false;0;400;829
7;7402;12495;false;0;400;883
3;7402;12475;false;0;400;1153
13;7402;12472;false;0;400;1177
28;7402;12445;false;0;400;1240
15;7402;12425;false;0;400;1348
16;7402;12401;false;0;400;1211
2;7402;12400;false;0;400;740
10;7402;12390;false;0;400;911
22;7402;12360;false;0;400;860
18;7402;12333;false;0;400;1166
25;7402;12328;false;0;400;1215
20;7402;12282;false;0;400;1232
19;7402;12261;false;0;400;1194
23;7402;12227;false;0;400;1192
29;7402;12221;false;0;400;1227
26;7402;12145;false;0;400;1196
6;7402;12097;false;0;400;1208
mean;7402;12486,9666666667;#DIV/0!;0;400;1044,8333333333
sd;0;217,6757289835;#DIV/0!;0;0;191,1533205415
