Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2721.0;2721.0;true;0;400;135
2;2721.0;2721.0;true;0;400;128
3;2721.0;2721.0;true;11;4800;722
4;2721.0;2721.0;true;12;5200;958
5;2721.0;2721.0;true;1;800;215
6;2721.0;2721.0;true;3;1600;377
7;2721.0;2721.0;true;6;2800;623
8;2721.0;2721.0;true;5;2400;501
9;2721.0;2721.0;true;3;1600;325
10;2721.0;2721.0;true;0;400;122
11;2721.0;2721.0;true;5;2400;662
12;2721.0;2721.0;true;3;1600;439
13;2721.0;2721.0;true;0;400;129
14;2721.0;2721.0;true;10;4400;712
15;2721.0;2721.0;true;3;1600;358
16;2721.0;2721.0;true;5;2400;745
17;2721.0;2721.0;true;4;2000;508
18;2721.0;2721.0;true;23;9600;1195
19;2721.0;2721.0;true;0;400;219
20;2721.0;2721.0;true;0;400;168
21;2721.0;2721.0;true;17;7200;1211
22;2721.0;2721.0;true;0;400;158
23;2721.0;2721.0;true;0;400;137
24;2721.0;2721.0;true;11;4800;782
25;2721.0;2721.0;true;0;400;130
26;2721.0;2721.0;true;15;6400;825
27;2721.0;2721.0;true;0;400;127
28;2721.0;2721.0;true;6;2800;489
29;2721.0;2721.0;true;1;800;216
30;2721.0;2721.0;true;11;4800;712
