Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
12;773772;769838;false;999;400000;87726
21;773772;769444;false;999;400000;83868
15;773772;767074;false;999;400000;79520
9;773772;766887;false;999;400000;83561
1;773772;766847;false;999;400000;91992
19;773772;766847;false;999;400000;87087
11;773772;766292;false;999;400000;78718
29;773772;766292;false;999;400000;80789
7;773772;765378;false;999;400000;85595
2;773772;763650;false;999;400000;95002
14;773772;763476;false;999;400000;82390
10;773772;763176;false;999;400000;94648
28;773772;762245;false;999;400000;80240
16;773772;762080;false;999;400000;94493
5;773772;761873;false;999;400000;89931
4;773772;761704;false;999;400000;99061
3;773772;761293;false;999;400000;76050
26;773772;761041;false;999;400000;87944
17;773772;760851;false;999;400000;92506
27;773772;760171;false;999;400000;99892
20;773772;759246;false;999;400000;92045
23;773772;758456;false;999;400000;89028
6;773772;758165;false;999;400000;84795
30;773772;757236;false;999;400000;95174
18;773772;757141;false;999;400000;79799
24;773772;757133;false;999;400000;90149
22;773772;755602;false;999;400000;78753
25;773772;755602;false;999;400000;79963
8;773772;754727;false;999;400000;87885
13;773772;749552;false;999;400000;99967
mean;773772;761643,9667;#¡DIV/0!;999;400000;87619,03333
sd;0;4788,690848;#¡DIV/0!;0;0;6866,078876
