Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2277.0;2277.0;true;20;8400;718
2;2277.0;2277.0;true;9;4000;579
3;2277.0;2277.0;true;18;7600;765
4;2277.0;2277.0;true;30;12400;1125
5;2277.0;2277.0;true;20;8400;704
6;2277.0;2277.0;true;2;1200;218
7;2277.0;2277.0;true;24;10000;906
8;2277.0;2277.0;true;35;14400;1234
9;2277.0;2277.0;true;10;4400;469
10;2277.0;2277.0;true;3;1600;266
11;2277.0;2277.0;true;11;4800;516
12;2277.0;2277.0;true;8;3600;547
13;2277.0;2277.0;true;16;6800;704
14;2277.0;2277.0;true;23;9600;969
15;2277.0;2277.0;true;13;5600;516
16;2277.0;2277.0;true;0;400;125
17;2277.0;2277.0;true;20;8400;718
18;2277.0;2277.0;true;7;3200;468
19;2277.0;2277.0;true;22;9200;828
20;2277.0;2277.0;true;39;16000;1313
21;2277.0;2277.0;true;31;12800;937
22;2277.0;2277.0;true;8;3600;469
23;2277.0;2277.0;true;12;5200;515
24;2277.0;2277.0;true;17;7200;750
25;2277.0;2277.0;true;16;6800;625
26;2277.0;2277.0;true;22;9200;860
27;2277.0;2277.0;true;0;400;125
28;2277.0;2277.0;true;5;2400;360
29;2277.0;2277.0;true;8;3600;437
30;2277.0;2277.0;true;13;5600;672
