Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
11;12215;12297;false;176;70800;11148
14;12215;12297;false;17;7200;1920
15;12215;12297;false;93;37600;6660
22;12215;12297;false;100;40400;7101
23;12215;12297;false;170;68400;10613
25;12215;12297;false;98;39600;6252
26;12215;12297;false;168;67600;10252
27;12215;12297;false;49;20000;3772
29;12215;12297;false;161;64800;10144
2;12215;12283;false;141;56800;9341
3;12215;12283;false;282;113200;16306
5;12215;12283;false;183;73600;11699
6;12215;12283;false;123;49600;7773
7;12215;12283;false;316;126800;19369
8;12215;12283;false;187;75200;11536
9;12215;12283;false;77;31200;5524
10;12215;12283;false;195;78400;25823
12;12215;12283;false;124;50000;7954
13;12215;12283;false;186;74800;12128
17;12215;12283;false;536;214800;29211
18;12215;12283;false;97;39200;6320
19;12215;12283;false;53;21600;3916
20;12215;12283;false;151;60800;12386
21;12215;12283;false;208;83600;18999
24;12215;12283;false;85;34400;6314
30;12215;12283;false;113;45600;7661
1;12215;12218;false;126;50800;8102
16;12215;12218;false;171;68800;10307
28;12215;12218;false;171;68800;10407
4;12215;12204;false;999;400000;59172
mean;12215;12278,06667;#¡DIV/0!;185,2;74480;12270,33333
sd;0;26,22835177;#¡DIV/0!;181,0599824;72423,99298;10746,65543
