Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2737;2737;true;11;4800;873
2;2737;2737;true;41;16800;1118
3;2737;2737;true;5;2400;705
4;2737;2737;true;14;6000;906
5;2737;2737;true;17;7200;817
6;2737;2737;true;14;6000;746
7;2737;2737;true;33;13600;991
8;2737;2737;true;75;30400;1334
9;2737;2737;true;10;4400;680
10;2737;2737;true;23;9600;812
11;2737;2737;true;32;13200;911
12;2737;2737;true;5;2400;574
13;2737;2737;true;19;8000;763
14;2737;2737;true;3;1600;465
15;2737;2737;true;11;4800;748
16;2737;2737;true;5;2400;563
17;2737;2737;true;7;3200;662
18;2737;2737;true;9;4000;699
19;2737;2737;true;1;800;244
20;2737;2737;true;18;7600;755
21;2737;2737;true;8;3600;654
22;2737;2737;true;4;2000;529
23;2737;2737;true;4;2000;524
24;2737;2737;true;8;3600;630
25;2737;2737;true;10;4400;703
26;2737;2737;true;0;400;129
27;2737;2737;true;27;11200;881
28;2737;2737;true;15;6400;748
29;2737;2737;true;1;800;258
30;2737;2737;true;1;800;281
mean;2737;2737;#¡DIV/0!;14,36666667;6146,666667;690,1
