Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2778;2778;true;299;120000;8379
3;2778;2778;true;67;27200;2669
4;2778;2778;true;38;15600;1393
5;2778;2778;true;63;25600;1791
6;2778;2778;true;565;226400;12824
7;2778;2778;true;607;243200;11300
8;2778;2778;true;305;122400;8013
9;2778;2778;true;619;248000;15615
10;2778;2778;true;118;47600;3322
11;2778;2778;true;49;20000;1762
12;2778;2778;true;351;140800;5654
13;2778;2778;true;66;26800;3693
14;2778;2778;true;227;91200;4457
15;2778;2778;true;87;35200;2280
16;2778;2778;true;176;70800;3201
17;2778;2778;true;94;38000;2231
18;2778;2778;true;107;43200;2400
19;2778;2778;true;36;14800;3774
20;2778;2778;true;139;56000;4284
21;2778;2778;true;918;367600;21028
22;2778;2778;true;55;22400;2713
23;2778;2778;true;231;92800;3826
24;2778;2778;true;1413;565600;29725
25;2778;2778;true;66;26800;1906
26;2778;2778;true;60;24400;1909
27;2778;2778;true;388;155600;9707
28;2778;2778;true;59;24000;2222
29;2778;2778;true;57;23200;1839
30;2778;2778;true;237;95200;3884
2;2778;2766;false;1999;800000;42605
mean;2778;2777,6;#¡DIV/0!;316,5333333;127013,3333;7346,866667
