Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;13932.0;13932.0;true;0;400;393
2;13932.0;13932.0;true;0;400;386
3;13932.0;13932.0;true;0;400;372
4;13932.0;13932.0;true;0;400;368
5;13932.0;13932.0;true;0;400;384
6;13932.0;13932.0;true;0;400;404
7;13932.0;13932.0;true;0;400;401
8;13932.0;13932.0;true;0;400;382
9;13932.0;13932.0;true;0;400;418
10;13932.0;13932.0;true;0;400;388
11;13932.0;13932.0;true;0;400;389
12;13932.0;13932.0;true;0;400;435
13;13932.0;13932.0;true;0;400;384
14;13932.0;13932.0;true;0;400;415
15;13932.0;13932.0;true;0;400;389
16;13932.0;13932.0;true;0;400;376
17;13932.0;13932.0;true;0;400;389
18;13932.0;13932.0;true;0;400;362
19;13932.0;13932.0;true;0;400;400
20;13932.0;13932.0;true;0;400;396
21;13932.0;13932.0;true;0;400;376
22;13932.0;13932.0;true;0;400;358
23;13932.0;13932.0;true;0;400;400
24;13932.0;13932.0;true;0;400;402
25;13932.0;13932.0;true;0;400;407
26;13932.0;13932.0;true;0;400;368
27;13932.0;13932.0;true;0;400;386
28;13932.0;13932.0;true;0;400;400
29;13932.0;13932.0;true;0;400;403
30;13932.0;13932.0;true;0;400;400
