Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
7;621021;617182;false;4999;2000000;297941
11;621021;616419;false;4999;2000000;389290
4;621021;616153;false;4999;2000000;334879
8;621021;615993;false;4999;2000000;377605
9;621021;615135;false;4999;2000000;369670
25;621021;614789;false;4999;2000000;369225
24;621021;614769;false;4999;2000000;334661
3;621021;614717;false;4999;2000000;375813
15;621021;614640;false;4999;2000000;352761
12;621021;614512;false;4999;2000000;335896
20;621021;614494;false;4999;2000000;378330
29;621021;614017;false;4999;2000000;337808
13;621021;613564;false;4999;2000000;372686
22;621021;613349;false;4999;2000000;302988
18;621021;613256;false;4999;2000000;380403
2;621021;613253;false;4999;2000000;327893
30;621021;613174;false;4999;2000000;389029
6;621021;613130;false;4999;2000000;364141
19;621021;613130;false;4999;2000000;367230
1;621021;612989;false;4999;2000000;325045
21;621021;612903;false;4999;2000000;368419
27;621021;612894;false;4999;2000000;361216
16;621021;612823;false;4999;2000000;337464
14;621021;612224;false;4999;2000000;360727
28;621021;611525;false;4999;2000000;344793
10;621021;611270;false;4999;2000000;384609
5;621021;610462;false;4999;2000000;357629
23;621021;609887;false;4999;2000000;343249
26;621021;609873;false;4999;2000000;397295
17;621021;608868;false;4999;2000000;363769
mean;621021;613379,8;#¡DIV/0!;4999;2000000;356748,8
