Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2950;2950;true;35;14400;1336
2;2950;2950;true;23;9600;1173
3;2950;2950;true;51;20800;1716
4;2950;2950;true;51;20800;2412
5;2950;2950;true;95;38400;2098
6;2950;2950;true;12;5200;690
7;2950;2950;true;55;22400;1769
8;2950;2950;true;66;26800;1825
9;2950;2950;true;28;11600;1230
10;2950;2950;true;87;35200;2301
11;2950;2950;true;25;10400;1180
12;2950;2950;true;124;50000;2826
13;2950;2950;true;72;29200;2053
14;2950;2950;true;40;16400;1370
15;2950;2950;true;32;13200;1195
16;2950;2950;true;56;22800;1707
17;2950;2950;true;24;10000;1111
18;2950;2950;true;34;14000;1562
19;2950;2950;true;38;15600;1390
20;2950;2950;true;98;39600;2237
21;2950;2950;true;222;89200;4006
22;2950;2950;true;123;49600;2676
23;2950;2950;true;23;9600;1097
24;2950;2950;true;44;18000;1621
25;2950;2950;true;25;10400;1102
26;2950;2950;true;58;23600;1635
27;2950;2950;true;73;29600;1886
28;2950;2950;true;71;28800;1895
29;2950;2950;true;16;6800;1042
30;2950;2950;true;98;39600;1975
mean;2950;2950;#¡DIV/0!;59,96666667;24386,66667;1737,2
sd;0;0;#¡DIV/0!;43,47054757;17388,21903;669,9792791
