Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
12;99366;98910;false;749;300000;53590
21;99366;98910;false;749;300000;51701
27;99366;98910;false;749;300000;60421
7;99366;98350;false;749;300000;50095
10;99366;98350;false;749;300000;50501
20;99366;98350;false;749;300000;67592
23;99366;98350;false;749;300000;52591
28;99366;98350;false;749;300000;38459
5;99366;98316;false;749;300000;48496
26;99366;98316;false;749;300000;69560
24;99366;98099;false;749;300000;60881
2;99366;97713;false;749;300000;56764
3;99366;97713;false;749;300000;65801
15;99366;97713;false;749;300000;41339
16;99366;97713;false;749;300000;60315
30;99366;97713;false;749;300000;58309
9;99366;97505;false;749;300000;51876
14;99366;97068;false;749;300000;48471
6;99366;97034;false;749;300000;37312
11;99366;96524;false;749;300000;57223
22;99366;96474;false;749;300000;71469
1;99366;96468;false;749;300000;37643
18;99366;96468;false;749;300000;57028
25;99366;96468;false;749;300000;45921
13;99366;96315;false;749;300000;45761
29;99366;96315;false;749;300000;47900
8;99366;96238;false;749;300000;41238
17;99366;96061;false;749;300000;52585
19;99366;95850;false;749;300000;49159
4;99366;95296;false;749;300000;42710
mean;99366;97395,3333333333;#DIV/0!;749;300000;52423,7
sd;0;1030,9280162614;#DIV/0!;0;0;9294,5411125619
