Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;4653.0;4625.0;false;1002;400198;19575
2;4653.0;4625.0;false;1002;400198;19651
3;4653.0;4625.0;false;1002;400198;19487
4;4653.0;4625.0;false;1002;400198;20585
5;4653.0;4625.0;false;1002;400198;19923
6;4653.0;4625.0;false;1002;400198;20473
7;4653.0;4625.0;false;1002;400198;20649
8;4653.0;4625.0;false;1002;400198;19718
9;4653.0;4625.0;false;1002;400198;19840
10;4653.0;4625.0;false;1002;400198;19685
11;4653.0;4625.0;false;1002;400198;19618
12;4653.0;4625.0;false;1002;400198;20256
13;4653.0;4625.0;false;1002;400198;19586
14;4653.0;4625.0;false;1002;400198;19078
15;4653.0;4625.0;false;1002;400198;19198
16;4653.0;4637.0;false;1002;400198;19677
17;4653.0;4625.0;false;1002;400198;19048
18;4653.0;4625.0;false;1002;400198;18918
19;4653.0;4625.0;false;1002;400198;19558
20;4653.0;4625.0;false;1002;400198;19567
21;4653.0;4625.0;false;1002;400198;21813
22;4653.0;4625.0;false;1002;400198;20023
23;4653.0;4625.0;false;1002;400198;19883
24;4653.0;4625.0;false;1002;400198;19446
25;4653.0;4625.0;false;1002;400198;18920
26;4653.0;4625.0;false;1002;400198;19214
27;4653.0;4625.0;false;1002;400198;19202
28;4653.0;4625.0;false;1002;400198;19972
29;4653.0;4625.0;false;1002;400198;19794
30;4653.0;4625.0;false;1002;400198;19943
