Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
23;361398;354232;false;749;300000;220294
11;361398;353400;false;749;300000;195814
29;361398;353400;false;749;300000;204617
8;361398;352786;false;749;300000;155563
1;361398;351991;false;749;300000;152877
19;361398;351909;false;749;300000;220473
2;361398;351494;false;749;300000;206463
4;361398;350597;false;749;300000;143132
21;361398;350597;false;749;300000;141094
28;361398;350597;false;749;300000;196912
27;361398;350172;false;749;300000;141900
18;361398;349848;false;749;300000;116164
17;361398;349549;false;749;300000;190034
5;361398;349215;false;749;300000;225763
14;361398;349060;false;749;300000;153363
13;361398;348956;false;749;300000;122612
26;361398;348741;false;749;300000;184860
25;361398;348703;false;749;300000;135739
9;361398;348315;false;749;300000;163609
6;361398;347743;false;749;300000;144945
16;361398;347410;false;749;300000;172240
3;361398;347030;false;749;300000;139714
7;361398;347030;false;749;300000;138937
20;361398;347030;false;749;300000;141450
22;361398;347030;false;749;300000;136111
24;361398;347030;false;749;300000;144195
10;361398;344826;false;749;300000;181116
12;361398;344826;false;749;300000;166758
30;361398;344826;false;749;300000;194373
15;361398;344079;false;749;300000;169083
mean;361398;349080,733333333;#DIV/0!;749;300000;166673,5
sd;0;2720,1533416885;#DIV/0!;0;0;30935,2250196639
