Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2277;2277;true;10;4400;527
2;2277;2277;true;11;4800;495
3;2277;2277;true;0;400;131
4;2277;2277;true;13;5600;547
5;2277;2277;true;7;3200;471
6;2277;2277;true;14;6000;665
7;2277;2277;true;7;3200;464
8;2277;2277;true;9;4000;514
9;2277;2277;true;11;4800;514
10;2277;2277;true;32;13200;1018
11;2277;2277;true;13;5600;577
12;2277;2277;true;0;400;100
13;2277;2277;true;25;10400;834
14;2277;2277;true;16;6800;590
15;2277;2277;true;8;3600;437
16;2277;2277;true;7;3200;413
17;2277;2277;true;13;5600;543
18;2277;2277;true;18;7600;681
19;2277;2277;true;1;800;161
20;2277;2277;true;3;1600;231
21;2277;2277;true;26;10800;832
22;2277;2277;true;22;9200;739
23;2277;2277;true;6;2800;382
24;2277;2277;true;1;800;160
25;2277;2277;true;11;4800;499
26;2277;2277;true;10;4400;473
27;2277;2277;true;1;800;152
28;2277;2277;true;10;4400;584
29;2277;2277;true;10;4400;482
30;2277;2277;true;18;7600;673
mean;2277;2277;#¡DIV/0!;11,1;4840;496,3
