Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;4653;4637;false;999;400000;21454
5;4653;4637;false;999;400000;20720
7;4653;4637;false;999;400000;20907
10;4653;4637;false;999;400000;22986
11;4653;4637;false;999;400000;19032
12;4653;4637;false;999;400000;20063
13;4653;4637;false;999;400000;19345
16;4653;4637;false;999;400000;21516
18;4653;4637;false;999;400000;20673
20;4653;4637;false;999;400000;19470
24;4653;4637;false;999;400000;21079
25;4653;4637;false;999;400000;25548
4;4653;4625;false;999;400000;28562
6;4653;4625;false;999;400000;21735
8;4653;4625;false;999;400000;21517
9;4653;4625;false;999;400000;29643
15;4653;4625;false;999;400000;20673
19;4653;4625;false;999;400000;24173
28;4653;4625;false;999;400000;19189
30;4653;4625;false;999;400000;20517
3;4653;4611;false;999;400000;19486
21;4653;4602;false;999;400000;20032
26;4653;4602;false;999;400000;30581
27;4653;4602;false;999;400000;20501
29;4653;4589;false;999;400000;22095
23;4653;4572;false;999;400000;20861
2;4653;4557;false;999;400000;21852
22;4653;4546;false;999;400000;18235
14;4653;4544;false;999;400000;19814
17;4653;4535;false;999;400000;20126
mean;4653;4613,466667;#¡DIV/0!;999;400000;21746,16667
sd;0;31,70525175;#¡DIV/0!;0;0;3061,68464
