Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
3;2778;2778;true;228;91600;3702
5;2778;2778;true;102;41200;2276
8;2778;2778;true;253;101600;4132
12;2778;2778;true;966;386800;13380
13;2778;2778;true;50;20400;1568
14;2778;2778;true;400;160400;5834
25;2778;2778;true;153;61600;2799
27;2778;2778;true;371;148800;5175
28;2778;2778;true;107;43200;2367
30;2778;2778;true;224;90000;3549
2;2778;2766;false;999;400000;13036
9;2778;2766;false;999;400000;12363
19;2778;2766;false;999;400000;12971
21;2778;2766;false;999;400000;13449
22;2778;2766;false;999;400000;13614
1;2778;2743;false;999;400000;11560
4;2778;2743;false;999;400000;11632
6;2778;2743;false;999;400000;11271
7;2778;2743;false;999;400000;11664
10;2778;2743;false;999;400000;12306
15;2778;2743;false;999;400000;12316
16;2778;2743;false;999;400000;12687
17;2778;2743;false;999;400000;12998
18;2778;2743;false;999;400000;12026
23;2778;2743;false;999;400000;11987
24;2778;2743;false;999;400000;11584
26;2778;2743;false;999;400000;12668
11;2778;2740;false;999;400000;12868
20;2778;2740;false;999;400000;12314
29;2778;2740;false;999;400000;11455
