Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2694;2694;true;2;1597;420
2;2694;2694;true;3;1996;487
3;2694;2694;true;13;5986;991
4;2694;2694;true;22;9577;1428
5;2694;2694;true;0;400;191
6;2694;2694;true;4;2395;587
7;2694;2694;true;12;5587;956
8;2694;2694;true;3;1996;486
9;2694;2694;true;2;1597;431
10;2694;2694;true;26;11173;1588
11;2694;2694;true;5;2794;604
12;2694;2694;true;10;4789;893
13;2694;2694;true;14;6385;1062
14;2694;2694;true;3;1996;455
15;2694;2694;true;4;2395;586
16;2694;2694;true;8;3991;708
17;2694;2694;true;3;1996;468
18;2694;2694;true;23;9976;1438
19;2694;2694;true;0;799;284
20;2694;2694;true;0;799;390
21;2694;2694;true;8;3991;726
22;2694;2694;true;5;2794;591
23;2694;2694;true;3;1996;476
24;2694;2694;true;6;3193;624
25;2694;2694;true;1;1198;352
26;2694;2694;true;0;799;293
27;2694;2694;true;14;6385;1089
28;2694;2694;true;3;1996;472
29;2694;2694;true;12;5587;976
30;2694;2694;true;3;1996;469
mean;2694;2694;#DIV/0!;7,0666666667;3605,3;684,0333333333
sd;0;0;#DIV/0!;7,0902231536;2843,6121170817;361,0900626344
