Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;13932;24790;false;0;400;773
2;13932;24429;false;0;400;815
3;13932;24954;false;0;400;803
4;13932;25216;false;0;400;847
5;13932;25554;false;0;400;780
6;13932;24885;false;0;400;723
7;13932;24413;false;0;400;842
8;13932;26330;false;0;400;820
9;13932;24410;false;0;400;610
10;13932;25172;false;0;400;762
11;13932;24654;false;0;400;718
12;13932;25436;false;0;400;806
13;13932;24369;false;0;400;919
14;13932;25327;false;0;400;754
15;13932;24622;false;0;400;737
16;13932;25464;false;0;400;760
17;13932;25119;false;0;400;917
18;13932;25993;false;0;400;768
19;13932;24573;false;0;400;713
20;13932;24598;false;0;400;731
21;13932;25104;false;0;400;752
22;13932;25602;false;0;400;874
23;13932;25486;false;0;400;664
24;13932;24528;false;0;400;760
25;13932;24773;false;0;400;716
26;13932;25434;false;0;400;830
27;13932;25427;false;0;400;771
28;13932;24773;false;0;400;786
29;13932;25390;false;0;400;743
30;13932;25815;false;0;400;729
mean;13932;25088;#DIV/0!;0;400;774,1
sd;0;513,1841102708;#DIV/0!;0;0;66,9257694815
