Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2721.0;2721.0;true;29;12000;3512
2;2721.0;2721.0;true;40;16400;1952
3;2721.0;2721.0;true;23;9600;1312
4;2721.0;2721.0;true;4;2000;8039
5;2721.0;2721.0;true;38;15600;1456
6;2721.0;2721.0;true;494;198000;11277
7;2721.0;2721.0;true;598;239600;11684
8;2721.0;2721.0;true;322;129200;8311
9;2721.0;2721.0;true;38;15600;2096
10;2721.0;2721.0;true;722;289200;13130
11;2721.0;2721.0;true;140;56400;3982
12;2721.0;2721.0;true;3;1600;454
13;2721.0;2721.0;true;24;10000;1780
14;2721.0;2721.0;true;6;2800;515
15;2721.0;2721.0;true;222;89200;5672
16;2721.0;2721.0;true;14;6000;951
17;2721.0;2721.0;true;233;93600;6065
18;2721.0;2721.0;true;56;22800;3440
19;2721.0;2721.0;true;94;38000;2510
20;2721.0;2721.0;true;63;25600;2645
21;2721.0;2721.0;true;51;20800;2387
22;2721.0;2721.0;true;32;13200;1327
23;2721.0;2721.0;true;77;31200;2870
24;2721.0;2721.0;true;63;25600;3167
25;2721.0;2721.0;true;14;6000;883
26;2721.0;2721.0;true;263;105600;14999
27;2721.0;2721.0;true;11;4800;845
28;2721.0;2721.0;true;119;48000;4994
29;2721.0;2721.0;true;65;26400;2094
30;2721.0;2721.0;true;112;45200;3166
