Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
14;158572;157380;false;749;300000;122031
17;158572;157380;false;749;300000;119047
19;158572;155355;false;749;300000;136931
23;158572;155355;false;749;300000;135364
5;158572;153386;false;749;300000;119900
1;158572;152138;false;749;300000;125895
10;158572;152138;false;749;300000;109818
11;158572;152138;false;749;300000;127352
13;158572;152138;false;749;300000;106863
15;158572;152138;false;749;300000;114486
16;158572;152138;false;749;300000;118643
22;158572;152138;false;749;300000;109776
27;158572;152138;false;749;300000;109774
6;158572;151888;false;749;300000;108922
2;158572;151617;false;749;300000;117359
3;158572;151617;false;749;300000;109885
4;158572;151617;false;749;300000;115874
7;158572;151617;false;749;300000;117394
8;158572;151617;false;749;300000;104522
9;158572;151617;false;749;300000;111767
20;158572;151617;false;749;300000;107110
21;158572;151617;false;749;300000;96935
24;158572;151617;false;749;300000;110725
29;158572;151617;false;749;300000;100092
12;158572;151441;false;749;300000;117886
25;158572;151015;false;749;300000;89628
26;158572;151015;false;749;300000;91813
30;158572;151015;false;749;300000;87827
18;158572;150690;false;749;300000;114940
28;158572;149353;false;749;300000;130448
mean;158572;152284,9;#DIV/0!;749;300000;112966,9
sd;0;1795,2471417607;#DIV/0!;0;0;12155,8845529857
